ticker;shortName;sector;industry;last_price;range_52_weeks;averageVolume10days;dividendYield;exDividendDate;profitMargins;trailingPE;forwardPE;trailingEps;forwardEps;beta;marketCap;mostRecentQuarter;currency;modification_date
sog.pa;SOGECLAIR;Industrials;Aerospace & Defense;19.899999618530273;15.00 - 27.90;129;0.05;1652659200;0.02486;18.952381;16.864407;1.05;1.18;1.661574;60890416;1656547200;EUR;1672483997
covh.pa;COVIVIO HOTELS;Real Estate;REIT—Hotel & Motel;14.800000190734863;13.55 - 17.85;1793;0.043899998;1649721600;1.54119;4.949833;N/A;2.99;N/A;1.078339;2207183104;1656547200;EUR;1672483997
sk.pa;S.E.B.;Consumer Cyclical;Furnishings, Fixtures & Appliances;78.25;55.20 - 135.23;80699;0.0304;1653955200;0.0462;11.390102;9.473366;6.87;8.26;0.868781;4307662336;1656547200;EUR;1672483997
galim.pa;GALIMMO;Real Estate;Real Estate—Diversified;13.0;12.43 - 15.37;1;0.0538;1652745600;0.41577;19.402985;N/A;0.67;N/A;0.051703;421319616;1656547200;EUR;1672483997
spie.pa;SPIE;Industrials;Engineering & Construction;24.360000610351562;17.09 - 24.88;183400;0.026300002;1663804800;0.02446;21.368422;12.492308;1.14;1.95;1.40893;3968633856;1656547200;EUR;1672483997
sip.br;SIPEF;Consumer Defensive;Farm Products;58.900001525878906;50.93 - 66.97;1596;0.0341;1656892800;0.23604;5.7295723;11.305182;10.28;5.21;0.437524;612636608;1656547200;EUR;1672483997
idip.pa;IDI;Financial Services;Asset Management;49.20000076293945;40.29 - 56.60;350;0.1091;1652745600;0.85850996;4.7720656;16.849316;10.31;2.92;0.585977;344410816;1656547200;EUR;1672483997
eurn.br;EURONAV;Energy;Oil & Gas Midstream;15.6899995803833;6.98 - 20.22;186948;0.0076;1661817600;-0.17219;N/A;9.99363;-1.479;1.57;0.018409;3178009344;1664496000;EUR;1672483997
mmt.pa;METROPOLE TV;Communication Services;Broadcasting;15.350000381469727;9.97 - 18.36;175088;0.0653;1651622400;0.18033001;7.636816;9.475308;2.01;1.62;1.207207;1936003456;1656547200;EUR;1672483997
ucb.br;UCB;Healthcare;Biotechnology;73.55999755859375;66.62 - 114.69;255003;0.0174;1651190400;0.15135;16.09628;17.7253;4.57;4.15;0.363102;13973384192;1656547200;EUR;1672483997
ccep.as;Coca-Cola Europacific Partners ;Consumer Defensive;Beverages—Non-Alcoholic;51.45000076293945;37.89 - 53.25;25084;0.059899997;1668643200;0.08713;16.758959;20.255907;3.07;2.54;0.692126;23761770496;1656633600;EUR;1672483997
vvy.as;VIVORYON THERAPEUTICS N.V.;Healthcare;Biotechnology;10.319999694824219;6.40 - 19.55;31530;N/A;N/A;-1.2604;N/A;-10.75;-0.633;-0.96;1.634547;248766688;1656547200;EUR;1672483997
umi.br;UMICORE;Industrials;Pollution & Treatment Controls;34.31999969482422;28.76 - 44.08;357897;0.0232;1660867200;0.02093;16.112675;16.660194;2.13;2.06;1.072463;8240197632;1656547200;EUR;1672483997
ret.br;RETAIL ESTATES;Real Estate;REIT—Retail;62.0;49.15 - 70.30;9027;0.073699996;1658448000;1.65168;4.28769;10.09772;14.46;6.14;1.057971;873319616;1664496000;EUR;1672483997
vanti.pa;VANTIVA S.A.;Communication Services;Entertainment;0.2054000049829483;0.17 - 3.63;448870;N/A;1498003200;-0.023829998;N/A;N/A;N/A;0.0;1.053662;72997112;1656547200;EUR;1672483997
mery.pa;MERCIALYS;Real Estate;REIT—Retail;9.770000457763672;6.87 - 10.03;504182;0.0926;1651536000;0.24934;21.239132;9.394232;0.46;1.04;1.606345;911044736;1656547200;EUR;1672483997
exa.pa;EXAIL TECHNOLOGIES;Industrials;Aerospace & Defense;19.979999542236328;13.20 - 21.70;7664;N/A;1624406400;0.20617001;N/A;26.999998;N/A;0.74;1.195848;341743904;1656547200;EUR;1672483997
edi.pa;MEDIA 6;Industrials;Business Equipment & Supplies;9.199999809265137;9.00 - 11.75;0;N/A;1592956800;0.024400001;N/A;N/A;-0.39;N/A;0.627888;24133532;1648684800;EUR;1672483997
cri.pa;CHARGEURS;Consumer Cyclical;Textile Manufacturing;14.079999923706055;11.04 - 24.92;32784;0.070300005;1663113600;0.0211;21.333332;11.932204;0.66;1.18;1.548374;338042496;1656547200;EUR;1672483997
adyen.as;ADYEN;Technology;Software—Infrastructure;1288.4000244140625;1,148.00 - 2,379.00;66053;N/A;N/A;0.074039996;71.06454;231.72662;18.13;5.56;1.169865;39917080576;1656547200;EUR;1672483997
mele.br;MELEXIS;Technology;Semiconductors;81.0;61.92 - 102.27;17852;0.0315;1666051200;0.22899;18.325792;17.4946;4.42;4.63;1.25186;3272399872;1664496000;EUR;1672483997
hyl.br;HYLORIS;Healthcare;Biotechnology;11.600000381469727;11.20 - 19.10;3530;N/A;N/A;0.0;N/A;N/A;-0.45;N/A;0.531186;324804640;1640908800;EUR;1672483997
ordi.as;ORDINA N.V.;Technology;Information Technology Services;3.875;3.47 - 5.05;185516;0.0403;1649635200;0.06439;13.839286;11.3970585;0.28;0.34;1.114766;361366624;1656547200;EUR;1672483997
tayn.pa;TAYNINH;Real Estate;Real Estate Services;1.2100000381469727;1.21 - 1.79;0;N/A;864950400;0.0;N/A;N/A;-0.01;N/A;0.384645;11057537;1656547200;EUR;1672483997
antin.pa;ANTIN INFRASTRUCTURE PARTNERS;Financial Services;Asset Management;20.299999237060547;19.10 - 35.11;30346;0.0123000005;1668124800;-0.1109;101.49999;N/A;0.2;N/A;N/A;3582016000;1656547200;EUR;1672483997
vlk.as;V LANSCHOT KEMPEN;Financial Services;Banks—Regional;21.899999618530273;17.35 - 23.51;112004;0.1598;1671494400;0.21344;6.6768293;10.428572;3.28;2.1;N/A;881411456;1656547200;EUR;1672483997
belu.br;BELUGA;Financial Services;Asset Management;2.700000047683716;2.48 - 3.30;20;N/A;1621987200;0.19753;135.0;N/A;0.02;N/A;0.148061;3678642;1625011200;EUR;1672483997
eos.pa;ACTEOS;Technology;Software—Application;1.4700000286102295;1.26 - 2.30;2543;N/A;N/A;-0.0572;18.148148;N/A;0.081;N/A;1.466118;4899686;1656547200;EUR;1672483997
soi.pa;SOITEC;Technology;Semiconductor Equipment & Materials;152.85000610351562;110.95 - 222.20;72598;N/A;N/A;0.23208;27.441652;20.298805;5.57;7.53;1.580493;5439840256;1664496000;EUR;1672483997
azrn.as;AZERION GROUP N.V.;Communication Services;Electronic Gaming & Multimedia;5.420000076293945;5.20 - 10.90;4134;N/A;N/A;-0.113520004;N/A;N/A;-167.0;N/A;N/A;605636224;1664496000;EUR;1672483997
obel.br;ORANGE BELGIUM;Communication Services;Telecom Services;17.239999771118164;16.24 - 19.92;13465;N/A;1623715200;0.04269;17.591837;14.862069;0.98;1.16;0.33725;1039563392;1656547200;EUR;1672483997
itp.pa;INTERPARFUMS;Consumer Defensive;Household & Personal Products;55.599998474121094;40.41 - 67.07;32178;0.0152;1652659200;0.13008;41.492535;39.15493;1.34;1.42;1.069721;3503589376;1656547200;EUR;1672483997
acan.pa;ACANTHE DEV.;Real Estate;REIT—Office;0.34700000286102295;0.34 - 0.53;24198;N/A;1569456000;2.57982;5.7833333;N/A;0.06;N/A;0.484919;51640884;1656547200;EUR;1672483997
aca.pa;CREDIT AGRICOLE;Financial Services;Banks—Regional;9.831000328063965;8.09 - 12.93;7998953;0.1069;1653868800;0.24523;5.9581823;6.972341;1.65;1.41;1.719153;29721868288;1664496000;EUR;1672483997
parro.pa;PARROT;Technology;Communication Equipment;4.340000152587891;3.15 - 5.79;3313;N/A;N/A;-0.21886998;N/A;-18.869566;-0.064;-0.23;0.825695;131149600;1656547200;EUR;1672483997
expl.pa;EXPLOSIFS PROD.CHI;Basic Materials;Specialty Chemicals;96.0;57.00 - 100.00;131;N/A;1562544000;0.02928;18.75;N/A;5.12;N/A;0.302781;201871680;1656547200;EUR;1672483997
upg.br;UNIFIEDPOST GROUP SA/NV;Technology;Software—Application;3.5950000286102295;2.26 - 14.98;22427;N/A;N/A;-0.19722;N/A;-4.384146;-0.8;-0.82;1.145028;128788000;1656547200;EUR;1672483997
decb.br;DECEUNINCK;Industrials;Building Products & Equipment;2.450000047683716;1.86 - 3.61;71366;0.024;1652054400;0.02269;17.5;9.423078;0.14;0.26;1.231884;341814208;1656547200;EUR;1672483997
dpam.pa;DOCK.PETR.AMBES AM;Energy;Oil & Gas Refining & Marketing;474.0;397.66 - 474.00;11;0.0696;1655856000;0.24412;11.377821;N/A;41.66;N/A;0.343909;46357200;1656547200;EUR;1672483997
sligr.as;Sligro Food Group N.V.;Consumer Defensive;Food Distribution;16.239999771118164;12.86 - 24.82;19911;0.0185;1663718400;0.02099;15.037036;13.533333;1.08;1.2;1.393262;717327296;1656547200;EUR;1672483997
clex.br;CUMULEX;Consumer Defensive;Confectioners;2.6600000858306885;1.82 - 3.48;2;N/A;N/A;0.0;N/A;N/A;-0.147;N/A;-1.824128;1170400;1656547200;EUR;1672483997
umg.as;UNIVERSAL MUSIC GROUP;Communication Services;Entertainment;22.510000228881836;16.65 - 24.68;1124882;0.021;1664928000;0.07175;60.837837;25.579546;0.37;0.88;N/A;40808603648;1656547200;EUR;1672483997
qrf.br;QRF;Real Estate;REIT—Retail;9.140000343322754;8.90 - 11.65;8614;0.0887;1653523200;0.7583;7.4308944;12.026317;1.23;0.76;1.030943;69306248;1656547200;EUR;1672483997
ovh.pa;OVH;Technology;Software—Infrastructure;15.979999542236328;9.72 - 28.20;57463;N/A;N/A;-0.03624;N/A;84.10526;-0.285;0.19;N/A;3063925248;1661904000;EUR;1672483997
rui.pa;RUBIS;Energy;Oil & Gas Refining & Marketing;24.600000381469727;20.74 - 30.03;189139;0.0747;1655164800;0.055960003;7.735849;7.569231;3.18;3.25;1.173913;2530872576;1656547200;EUR;1672483997
holn.pa;Holcim Ltd;Basic Materials;Building Materials;48.79999923706055;36.87 - 50.60;40024;0.0431;1652054400;0.09033;11.296296;N/A;4.32;N/A;1.093615;29673035776;1656547200;EUR;1672483997
bsgr.as;B&S Group;Consumer Defensive;Food Distribution;4.835000038146973;4.39 - 7.94;88807;0.0365;1652918400;0.01777;10.988637;8.058333;0.44;0.6;1.646702;406997216;1656547200;EUR;1672483997
kpn.as;KPN KON;Communication Services;Telecom Services;2.890000104904175;2.61 - 3.41;8524279;0.047199998;1659052800;0.13699001;17.0;16.055555;0.17;0.18;0.249902;11667855360;1664496000;EUR;1672483997
proac.pa;PROACTIS SA;Technology;Software—Application;0.08699999749660492;0.08 - 0.17;12084;N/A;N/A;-0.012519999;N/A;N/A;-0.001;N/A;0.685468;11783454;1643587200;EUR;1672483997
mitra.br;MITHRA;Healthcare;Drug Manufacturers—Specialty & Generic;3.4049999713897705;2.90 - 22.00;397842;N/A;N/A;0.0;N/A;3.1527777;-2.691;1.08;0.662749;190860464;1656547200;EUR;1672483997
spr1.as;SPEAR INVESTMENTS I B.V. ORDINA;Financial Services;Shell Companies;10.100000381469727;9.84 - 10.20;11;N/A;N/A;0.0;84.16667;N/A;0.12;N/A;N/A;178500336;1656547200;EUR;1672483997
ctac.as;CTAC;Technology;Information Technology Services;3.3499999046325684;3.25 - 4.33;1361;0.0328;1651795200;0.04186;10.151514;9.054053;0.33;0.37;1.31179;45684952;1640908800;EUR;1672483997
eli.br;ELIA GROUP;Utilities;Utilities—Regulated Electric;132.8000030517578;108.36 - 160.50;45731;0.012999999;1653868800;0.11165;29.709175;28.995634;4.47;4.58;0.409322;9762898944;1656547200;EUR;1672483997
arto.pa;ARTOIS NOM.;Technology;Computer Hardware;4760.0;4,360.00 - 5,560.98;3;0.0073;1654732800;0.13943;66.638664;N/A;71.43;N/A;0.539757;1267111936;1656547200;EUR;1672483997
spa.br;SPADEL;Consumer Defensive;Beverages—Non-Alcoholic;160.0;155.25 - 182.00;12;0.0125;1654041600;0.057719998;38.554214;N/A;4.15;N/A;0.242068;664056000;1656547200;EUR;1672483997
stla.pa;STELLANTIS NV;Consumer Cyclical;Auto Manufacturers;13.270000457763672;11.16 - 17.92;2881156;0.0777;1650326400;0.09332;2.6808083;N/A;4.95;N/A;N/A;42641424384;1656547200;EUR;1672483997
fnac.pa;FNAC DARTY;Consumer Cyclical;Specialty Retail;34.439998626708984;26.98 - 57.96;26786;0.0589;1655769600;0.01567;8.21957;6.4494376;4.19;5.34;1.54289;920774016;1656547200;EUR;1672483997
lys.pa;LYSOGENE;Healthcare;Biotechnology;0.2639999985694885;0.22 - 2.05;112257;N/A;N/A;-0.57761;N/A;-0.21463414;-0.807;-1.23;0.795926;4857653;1656547200;EUR;1672483997
tkwy.as;JUST EAT TAKEAWAY.COM N.V.;Consumer Cyclical;Internet Retail;19.75;12.18 - 50.11;1880783;N/A;N/A;-0.72749;N/A;-10.561498;-5.53;-1.87;0.74148;4265328384;1656547200;EUR;1672483997
fore.pa;FORESTIERE EQUATORIALE;Industrials;Railroads;715.0;515.00 - 733.53;0;0.0069999998;1655251200;0.0;280.39215;N/A;2.55;N/A;0.169534;101053096;1640908800;EUR;1672483997
tie.as;TIE KINETIX;Technology;Software—Application;16.700000762939453;13.70 - 21.39;31;0.119799994;1649289600;-0.1166;N/A;N/A;-0.586;N/A;0.391304;31851744;1664496000;EUR;1672483997
light.as;SIGNIFY NV;Industrials;Electrical Equipment & Parts;31.3799991607666;24.53 - 46.87;387512;0.045300003;1652918400;0.08033;6.4968944;7.7481475;4.83;4.05;1.116725;3892751616;1664496000;EUR;1672483997
solv.br;SOLVAC NOM(RETAIL);Basic Materials;Chemicals;101.0;85.41 - 114.75;517;0.053600002;1659571200;0.99234;7.372263;N/A;13.7;N/A;1.000783;2169510400;1656547200;EUR;1672483997
comb.br;CIE BOIS SAUVAGE;Financial Services;Asset Management;328.0;293.52 - 369.00;296;0.0241;1651536000;0.26107;8.096766;N/A;40.51;N/A;0.555033;545847744;1656547200;EUR;1672483997
tom2.as;TOMTOM;Technology;Software—Application;6.485000133514404;6.32 - 9.36;545076;N/A;1558569600;-0.25898;N/A;-27.020834;-0.821;-0.24;1.089698;830884160;1664496000;EUR;1672483997
vgp.br;VGP;Real Estate;Real Estate Services;77.80000305175781;65.95 - 253.14;36571;0.080299996;1653264000;8.75516;2.9314244;22.292265;26.54;3.49;0.730121;1808095360;1656547200;EUR;1672483997
bnb.br;BQUE NAT. BELGIQUE;Financial Services;Banks—Regional;682.0;634.00 - 1,710.00;192;0.2024;1652832000;0.41193;0.7676031;N/A;888.48;N/A;0.625538;272800000;N/A;EUR;1672483997
tff.pa;TFF GROUP;Consumer Cyclical;Packaging & Containers;40.70000076293945;22.45 - 41.90;3679;0.0099;1667865600;0.1185;24.666668;18.00885;1.65;2.26;0.893458;886743104;1651276800;EUR;1672483997
vie.pa;VEOLIA ENVIRON.;Industrials;Waste Management;24.0;18.83 - 32.07;1936128;0.041100003;1656979200;0.00969;51.06383;12.5;0.47;1.92;1.021543;16848359424;1656547200;EUR;1672483997
inga.as;ING GROEP N.V.;Financial Services;Banks—Diversified;11.387999534606934;7.22 - 12.79;11620228;0.0504;1659916800;0.21327;11.056311;8.134286;1.03;1.4;1.737563;41812406272;1664496000;EUR;1672483997
vio.br;VIOHALCO;Industrials;Metal Fabrication;4.019999980926514;3.21 - 5.03;4980;0.0225;1654214400;0.03846;3.35;N/A;1.2;N/A;1.514296;1041943808;1664496000;EUR;1672483997
hydra.as;HYDRATEC Gewone aandelen;Industrials;Farm & Heavy Construction Machinery;73.0;68.00 - 93.50;33;0.0624;1653609600;0.05085;7.080504;N/A;10.31;N/A;0.786525;94374400;1656547200;EUR;1672483997
ad.as;KONINKLIJKE AHOLD DELHAIZE N.V.;Consumer Defensive;Grocery Stores;26.84000015258789;23.63 - 30.29;1988796;0.0359;1660262400;0.02831;11.470086;10.650794;2.34;2.52;0.201331;26275393536;1664668800;EUR;1672483997
foaf.pa;FINANCIERE OUEST AFRICAIN;Financial Services;Financial Conglomerates;3.0799999237060547;1.80 - 9.30;556;N/A;612057600;0.0;N/A;N/A;N/A;N/A;N/A;8320004;N/A;EUR;1672483997
eryp.pa;ERYTECH PHARMA;Healthcare;Biotechnology;0.3668000102043152;0.28 - 2.26;320268;N/A;N/A;0.0;N/A;-0.35960785;-1.733;-1.02;1.531139;11780589;1664496000;EUR;1672483997
bcart.br;BIOCARTIS;Healthcare;Diagnostics & Research;0.527999997138977;0.51 - 3.78;107730;N/A;N/A;-1.07423;N/A;-2.112;-1.242;-0.25;1.431649;50395488;1656547200;EUR;1672483997
inter.as;INTERTRUST;Financial Services;Asset Management;19.719999313354492;18.72 - 20.45;2514;N/A;1572998400;0.04978;63.6129;15.286821;0.31;1.29;0.315315;1781743232;1656547200;EUR;1672483997
mcphy.pa;MCPHY ENERGY;Industrials;Specialty Industrial Machinery;12.210000038146973;7.55 - 21.90;77967;N/A;N/A;-2.63821;N/A;-10.710526;-0.85;-1.14;2.260869;327394048;1656547200;EUR;1672483997
af.pa;AIR FRANCE -KLM;Industrials;Airlines;1.2309999465942383;1.07 - 4.52;13518114;N/A;1215993600;0.0043099998;N/A;13.677776;-4.064;0.09;1.806502;3167904512;1664496000;EUR;1672483997
dg.pa;VINCI;Industrials;Engineering & Construction;93.29000091552734;77.98 - 100.20;843681;0.0345;1668470400;0.06799;14.007508;12.178851;6.66;7.66;0.952604;51779313664;1656547200;EUR;1672483997
bvi.pa;BUREAU VERITAS;Industrials;Consulting Services;24.610000610351562;22.29 - 28.93;746308;0.0214;1656979200;0.08545999;25.112246;19.846775;0.98;1.24;0.924794;11119463424;1656547200;EUR;1672483997
civ.pa;CRCAM ILLE-VIL.CCI;Financial Services;Banks—Regional;48.099998474121094;47.12 - 72.43;342;0.0437;1652227200;0.29382;4.7295966;N/A;10.17;N/A;0.804543;291083392;1656547200;EUR;1672483997
caf.pa;CRCAM PARIS ET IDF;Financial Services;Banks—Regional;67.12000274658203;61.61 - 82.92;722;0.0477;1651536000;0.36201;4.750177;N/A;14.13;N/A;0.513513;1869594112;1656547200;EUR;1672483997
mt.as;ARCELORMITTAL SA;Basic Materials;Steel;24.575000762939453;19.40 - 32.53;2890605;0.0143;1652400000;0.15623;1.8903847;7.9788966;13.0;3.08;1.976889;20053200896;1664496000;EUR;1672483997
vastb.br;VASTNED BELGIUM;Real Estate;REIT—Retail;29.700000762939453;25.10 - 34.10;214;0.0746;1652140800;0.82618;10.645162;N/A;2.79;N/A;0.924402;153388624;1664496000;EUR;1672483997
ffarm.as;FORFARMERS;Consumer Defensive;Farm Products;2.924999952316284;2.24 - 4.16;130111;0.0637;1650412800;0.00429;19.499998;8.357142;0.15;0.35;0.673717;260516288;1656547200;EUR;1672483997
abeo.pa;ABEO;Consumer Cyclical;Leisure;18.549999237060547;13.43 - 21.50;276;0.0216;1658448000;0.04146;14.839999;12.045454;1.25;1.54;1.146886;139428656;1664496000;EUR;1672483997
xfab.pa;X-FAB SILICON FOUNDRIES SE;Technology;Semiconductors;6.614999771118164;4.98 - 10.10;77564;N/A;N/A;0.0461;26.46;8.590909;0.25;0.77;1.955346;864130624;1664496000;EUR;1672483997
immo.br;IMMOBEL;Real Estate;Real Estate—Development;45.0;39.00 - 79.20;2781;0.0713;1650844800;0.21932;12.583893;N/A;3.576;N/A;0.534445;448667552;1656547200;EUR;1672483997
com.pa;CNIM GROUP;Industrials;Waste Management;7.460000038146973;6.78 - 7.90;0;N/A;1562025600;-0.20048;N/A;N/A;-71.0;N/A;1.007274;21089048;1577750400;EUR;1672483997
cov.pa;COVIVIO;Real Estate;REIT—Diversified;55.45000076293945;44.40 - 77.74;127794;0.0694;1650844800;1.2147;14.511908;9.9730215;3.821;5.56;1.529311;5230864896;1656547200;EUR;1672483997
exm.br;EXMAR ord.;Energy;Oil & Gas Midstream;7.920000076293945;4.11 - 10.60;75685;0.0078;1653264000;-0.11717;7.4787536;29.333332;1.059;0.27;0.255027;453235456;1656547200;EUR;1672483997
edf.pa;EDF;Utilities;Utilities—Diversified;12.0;6.95 - 12.03;8755970;0.0475;1652832000;-0.03917;250.0;7.894737;0.048;1.52;0.972614;38852878336;1656547200;EUR;1672483997
dsm.as;DSM KON;Basic Materials;Specialty Chemicals;114.30000305175781;108.80 - 199.90;418014;0.0208;1659571200;0.11406;39.55017;18.229666;2.89;6.27;0.800599;19978041344;1656547200;EUR;1672483997
rno.pa;RENAULT;Consumer Cyclical;Auto Manufacturers;31.274999618530273;20.47 - 38.07;1193809;N/A;1588204800;-0.01778;N/A;2.0808384;-29.512;15.03;1.701326;9075191808;1656547200;EUR;1672483997
terb.br;TER BEKE;Consumer Defensive;Packaged Foods;84.5999984741211;83.80 - 119.50;202;0.044899996;1654819200;0.00981;N/A;N/A;-1.363;N/A;0.476679;149511888;1656547200;EUR;1672483997
aelis.pa;AELIS FARMA;Healthcare;Biotechnology;13.539999961853027;8.56 - 14.48;820;N/A;N/A;-2.0414;N/A;N/A;N/A;N/A;N/A;N/A;1656547200;EUR;1672483997
cbe.pa;ROBERTET CI;Basic Materials;Chemicals;765.0;700.00 - 969.00;4;N/A;1498694400;0.117939994;34.979424;N/A;21.87;N/A;0.366709;1997445632;1656547200;EUR;1672483997
onwd.br;ONWARD MEDICAL;Healthcare;Biotechnology;6.21999979019165;4.63 - 12.28;1408;N/A;N/A;0.0;N/A;N/A;-2.556;N/A;N/A;36698000;1656547200;EUR;1672483997
iva.pa;INVENTIVA;Healthcare;Biotechnology;4.474999904632568;3.50 - 12.18;20223;N/A;N/A;0.0;N/A;-2.4453552;-0.992;-1.83;1.221651;182323584;1656547200;EUR;1672483997
sfpi.pa;GROUPE SFPI;Industrials;Specialty Industrial Machinery;2.2200000286102295;2.00 - 3.61;9945;0.0376;1655856000;0.046490002;5.5778894;9.25;0.398;0.24;1.798459;207078720;1656547200;EUR;1672483997
flux.br;FLUXYS BELGIUM;Energy;Oil & Gas Midstream;28.0;27.30 - 32.90;1094;0.0493;1652659200;0.11056;26.871399;N/A;1.042;N/A;0.26872;1967378176;1656547200;EUR;1672483997
tesb.br;TESSENDERLO GROUP;Basic Materials;Agricultural Inputs;33.349998474121094;29.00 - 37.45;13196;N/A;1370476800;0.10587;14.512618;N/A;2.298;N/A;0.523748;1434817024;1656547200;EUR;1672483997
esi.pa;ESI GROUP;Technology;Software—Application;73.80000305175781;58.80 - 79.80;791;N/A;N/A;-0.11012;295.2;N/A;0.25;N/A;0.578519;421952992;1656547200;EUR;1672483997
atld.pa;ATLAND;Real Estate;REIT—Diversified;41.20000076293945;37.20 - 47.60;340;0.0419;1657065600;0.10252;N/A;N/A;N/A;N/A;0.441163;N/A;1656547200;EUR;1672483997
dbv.pa;DBV TECHNOLOGIES;Healthcare;Biotechnology;3.1459999084472656;2.17 - 5.48;504316;N/A;N/A;0.0;N/A;-1.3737991;-2.447;-2.29;1.618741;172977776;1656547200;EUR;1672483997
rin.pa;VILMORIN & CIE;Consumer Defensive;Farm Products;45.650001525878906;37.90 - 54.80;5742;0.0358;1670889600;0.05809;10.876817;8.225225;4.197;5.55;0.729139;1045823296;1656547200;EUR;1672483997
glpg.as;GALAPAGOS;Healthcare;Biotechnology;41.349998474121094;35.24 - 66.28;248343;N/A;N/A;-0.15956001;N/A;-12.2337265;-4.694;-3.38;0.286264;2710604032;1656547200;EUR;1672483997
bsd.pa;BOURSE DIRECT;Financial Services;Capital Markets;3.4200000762939453;2.51 - 3.50;4794;0.021;1652918400;0.14133;31.376148;N/A;0.109;N/A;1.052631;185554160;1656547200;EUR;1672483997
texf.br;TEXAF;Real Estate;Real Estate Services;33.599998474121094;31.00 - 3,640.00;563;0.0418;1652313600;0.28047;26.49842;N/A;1.268;N/A;0.530166;123196408;1656547200;EUR;1672483997
falg.pa;FERMENTALG;Healthcare;Biotechnology;1.5230000019073486;1.40 - 3.22;33732;N/A;N/A;-0.90205;N/A;N/A;-0.32;N/A;1.494223;60730080;1656547200;EUR;1672483997
cener.br;CENERGY;Industrials;Electrical Equipment & Parts;3.0199999809265137;2.37 - 4.19;928;N/A;N/A;0.02362;23.23077;11.1851845;0.13;0.27;0.902866;574292288;1656547200;EUR;1672483997
ati.pa;ACTIA GROUP;Consumer Cyclical;Auto Parts;4.170000076293945;2.76 - 4.80;8553;N/A;1600646400;-0.02607;N/A;4.34375;-0.63;0.96;1.910569;83741104;1656547200;EUR;1672483997
crlo.pa;CRCAM LOIRE HAUTE LOIRE CCI;Financial Services;Banks—Regional;53.20000076293945;48.06 - 70.55;263;0.0612;1654041600;0.23677;6.18389;N/A;8.603;N/A;0.419768;431148768;1640908800;EUR;1672483997
scr.pa;SCOR SE;Financial Services;Insurance—Reinsurance;21.489999771118164;13.31 - 31.73;348147;0.1293;1653004800;-0.008719999;17.192;6.2109823;1.25;3.46;1.261874;3882984960;1656547200;EUR;1672483997
mau.pa;MAUREL ET PROM;Energy;Oil & Gas E&P;4.014999866485596;2.24 - 5.64;218350;0.031;1656633600;0.33754003;N/A;N/A;-2.484;N/A;1.445442;789963264;1656547200;EUR;1672483997
ajax.as;AJAX;Communication Services;Entertainment;10.899999618530273;10.05 - 14.90;831;N/A;1574121600;-0.12854;32.34421;9.237288;0.337;1.18;0.544715;199832960;1656547200;EUR;1672483997
mtrk.as;MOTORK PLC;Technology;Software—Application;1.1399999856948853;1.10 - 7.10;13736;N/A;N/A;-0.90009004;N/A;N/A;-0.166;N/A;N/A;42180000;1656547200;EUR;1672483997
uff.pa;UNION FIN.FRANCE BANQUE;Financial Services;Asset Management;21.100000381469727;12.10 - 21.20;18601;0.2701;1653609600;0.02832;39.811325;10.292684;0.53;2.05;0.526743;342092192;1656547200;EUR;1672483997
aalb.as;AALBERTS N.V.;Industrials;Specialty Industrial Machinery;36.22999954223633;30.55 - 59.76;157164;0.028099999;1653264000;0.12137;34.179245;15.158995;1.06;2.39;1.604193;4006313472;1656547200;EUR;1672483997
shell.as;SHELL PLC;Energy;Oil & Gas Integrated;26.479999542236328;19.22 - 29.19;11611002;0.0375;1660176000;0.10974;N/A;N/A;N/A;N/A;0.720154;N/A;1656547200;EUR;1672483997
iep.br;IEP INVEST;Real Estate;Real Estate—Development;5.150000095367432;4.96 - 11.20;698;0.95239997;1664755200;0.60381;8.279743;N/A;0.622;N/A;0.328626;45354968;1656547200;EUR;1672483997
smtpc.pa;SMTPC;Industrials;Infrastructure Operations;27.100000381469727;26.60 - 30.00;706;0.0691;1656979200;0.36376;22.888514;25.092592;1.184;1.08;0.676508;158196256;1656547200;EUR;1672483997
lhyfe.pa;LHYFE S.A.;Utilities;Utilities—Renewable;8.649999618530273;6.66 - 9.50;13749;N/A;N/A;0.0;N/A;N/A;N/A;N/A;N/A;N/A;1656547200;EUR;1672483997
blc.pa;BASTIDE LE CONFORT;Healthcare;Medical Distribution;36.79999923706055;24.45 - 50.70;2808;0.0093;1641513600;0.03029;24.226463;13.479853;1.519;2.73;0.994437;268613120;1625011200;EUR;1672483997
bol.pa;BOLLORE SE;Communication Services;Entertainment;5.21999979019165;3.98 - 5.46;767423;0.0121;1661817600;0.28683;32.625;N/A;0.16;N/A;0.809157;15305666560;1656547200;EUR;1672483997
or.pa;L'OREAL;Consumer Defensive;Household & Personal Products;333.6000061035156;300.45 - 431.95;293638;0.0149;1651017600;0.15391;52.618298;43.837055;6.34;7.61;0.602909;186039386112;1656547200;EUR;1672483997
bani.br;BANIMMO A;Real Estate;Real Estate—Development;4.019999980926514;3.60 - 4.56;1243;N/A;1369699200;0.32034;N/A;N/A;-0.146;N/A;0.656824;45224596;1656547200;EUR;1672483997
faye.pa;FAYENC.SARREGUEMINES DIGOIN;Consumer Defensive;Household & Personal Products;20.200000762939453;15.20 - 28.60;0;N/A;1004918400;0.0;N/A;N/A;-4.78;N/A;-0.294394;4411215;1648684800;EUR;1672483997
